Total records found: 12096

TrackNumber | Sealine_Code | Sealine_Name | Status | Vessel_Name | imo | flag | Location_Name | Country | Country_Code | Lat | Lng
------------------------------------------------------------------------------------------------------------------------
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY ROSA | 9484534 | IT | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY ROSA | 9484534 | IT | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY ROSA | 9484534 | IT | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY GIADA | 9484522 | IT | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY GIADA | 9484522 | IT | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY GIADA | 9484522 | IT | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | MIRO | 7427790 | PA | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | MIRO | 7427790 | PA | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | MIRO | 7427790 | PA | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Aqaba | Jordan | JO | 29.52667 | 35.00778
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Jeddah | Saudi Arabia | SA | 21.49012 | 39.18624
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | MIRO | 7427790 | PA | Jeddah | Saudi Arabia | SA | 21.5291545 | 39.1610863
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Jeddah | Saudi Arabia | SA | 21.5291545 | 39.1610863
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | MIRO | 7427790 | PA | Jeddah | Saudi Arabia | SA | 21.49012 | 39.18624
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Jeddah | Saudi Arabia | SA | 21.49012 | 39.18624
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY GIADA | 9484522 | IT | Jeddah | Saudi Arabia | SA | 21.5291545 | 39.1610863
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Jeddah | Saudi Arabia | SA | 21.5291545 | 39.1610863
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY GIADA | 9484522 | IT | Jeddah | Saudi Arabia | SA | 21.49012 | 39.18624
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY ROSA | 9484534 | IT | Jeddah | Saudi Arabia | SA | 21.49012 | 39.18624
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY ROSA | 9484534 | IT | Jeddah | Saudi Arabia | SA | 21.5291545 | 39.1610863
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY ROSA | 9484534 | IT | Mersin | Turkey | TR | 36.81196 | 34.63886
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | JOLLY GIADA | 9484522 | IT | Mersin | Turkey | TR | 36.81196 | 34.63886
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Mersin | Turkey | TR | 36.81196 | 34.63886
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | MIRO | 7427790 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
00010987 | LMCU | Ignazio Messina | IN_TRANSIT | AL SAMHA | 9668972 | N/A | Mersin | Turkey | TR | 36.81196 | 34.63886
031IDU0086387 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SARISKA V | 8715857 | PA | Abu Dhabi | United Arab Emirates | AE | 24.45118 | 54.39696
031IDU0086387 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC JUDITH | 9299549 | PA | Abu Dhabi | United Arab Emirates | AE | 24.45118 | 54.39696
031IDU0086387 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC ALIZEE III | 9243239 | PA | Abu Dhabi | United Arab Emirates | AE | 24.45118 | 54.39696
038VC9331246 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK PUELO | 9306172 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VC9331246 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC DYMPHNA | 9110391 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VC9331246 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC ADRIANA II | 9169055 | LR | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH1258340 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK PUELO | 9306172 | PA | Haifa | Israel | IL | 32.81841 | 34.9885
038VH1258340 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC BELLE | 9203904 | PA | Haifa | Israel | IL | 32.81841 | 34.9885
038VH1276681 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | PORTO CHELI | 9221839 | LR | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH1276681 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SAMANTHA VI | 9110377 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH1288946 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | PORTO CHELI | 9221839 | LR | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH1288946 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SAMANTHA VI | 9110377 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9305190 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC ROSSELLA III | 9320025 | PT | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9305190 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC NAOMI | 9704984 | PT | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9305190 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC ROSSELLA III | 9320025 | PT | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9305190 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC NAOMI | 9704984 | PT | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9315162 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | GSL MYNY | 9213583 | LR | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9315162 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC RAPALLO | 9484455 | LR | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9315162 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC AUBE F | 9360283 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9316041 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | PORTO CHELI | 9221839 | LR | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9316041 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARIA ELENA | 9304423 | PA | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9316363 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | GSL MYNY | 9213583 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9316363 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC RAPALLO | 9484455 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9316363 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC PARIS | 9301483 | PT | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9316363 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC PARIS | 9301483 | PT | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9316363 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC RAPALLO | 9484455 | LR | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9316363 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | GSL MYNY | 9213583 | LR | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9318771 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC TOMOKO | 9309461 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9318771 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC FIAMMETTA | 9369758 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9318775 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARIANNA | 9226920 | PA | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9318775 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC JENNY II | 9000742 | PT | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9318775 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC IRINA | 9929429 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9318775 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC IRINA | 9929429 | LR | Hadera | Israel | IL | 32.44192 | 34.9039
038VH9318775 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC JENNY II | 9000742 | PT | Hadera | Israel | IL | 32.44192 | 34.9039
038VH9318775 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARIANNA | 9226920 | PA | Hadera | Israel | IL | 32.44192 | 34.9039
038VH9318777A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARYLENA II | 9169031 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9318777A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC RANIA | 9309447 | PA | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9318777A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC ANNICK | 9169122 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9318777A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC ANNICK | 9169122 | LR | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9318777A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC RANIA | 9309447 | PA | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9318777A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARYLENA II | 9169031 | LR | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9318783 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARIANNA | 9226920 | PA | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9318783 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARIA ELENA | 9304423 | PA | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9318783 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK SERANGOON | 9315214 | SG | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9319422 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SUSANNA | 9290543 | PA | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9319422 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC IRINA | 9929429 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9321373 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SUSANNA | 9290543 | PA | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9321373 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC IRINA | 9929429 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9322873 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | PORTO CHELI | 9221839 | LR | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9322873 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SAMANTHA VI | 9110377 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9325122A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC NAOMI | 9704984 | PT | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9325122A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SIMONA | 9962615 | LR | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9325122A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC CALEDONIA II | 9262546 | LR | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9325780 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | GSL MYNY | 9213583 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9325780 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC RAPALLO | 9484455 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9325780 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC PARIS | 9301483 | PT | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9325780 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC ASLI | 9162631 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9325780 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC ASLI | 9162631 | LR | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9325780 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC PARIS | 9301483 | PT | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9325780 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC RAPALLO | 9484455 | LR | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9325780 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | GSL MYNY | 9213583 | LR | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9325786 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | PORTO CHELI | 9221839 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9325786 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC IRINA | 9929429 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9325994 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARIANNA | 9226920 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9325994 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC FIAMMETTA | 9369758 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9326296 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SUSANNA | 9290543 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9326296 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SARISKA V | 8715857 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9326304 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC TOMOKO | 9309461 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9326304 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC FIAMMETTA | 9369758 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9326362 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC NAOMI | 9704984 | PT | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9326362 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC BEIJING | 9289099 | PT | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9326362 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MED URLA | 9160920 | TR | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9326689 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SUSANNA | 9290543 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9326689 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC ADRIANA II | 9169055 | LR | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9326736 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK SERANGOON | 9315214 | SG | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9326736 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC FIAMMETTA | 9369758 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9326737 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | PORTO CHELI | 9221839 | LR | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9326737 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SAMANTHA VI | 9110377 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9327112 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARIANNA | 9226920 | PA | El Dekheila | Egypt | EG | 31.14203 | 29.7881
038VH9327112 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MASHA 3 | 9188219 | PT | El Dekheila | Egypt | EG | 31.14203 | 29.7881
038VH9327501 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC BEIJING | 9289099 | PT | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9327501 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC AUBE F | 9360283 | PA | Haifa | Israel | IL | 32.81841 | 34.9885
038VH9329796 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK PUELO | 9306172 | PA | Beirut | Lebanon | LB | 33.89332 | 35.50157
038VH9329796 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MASHA 3 | 9188219 | PT | Beirut | Lebanon | LB | 33.89332 | 35.50157
038VH9332175 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SUSANNA | 9290543 | PA | Beirut | Lebanon | LB | 33.89332 | 35.50157
038VH9332175 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MASHA 3 | 9188219 | PT | Beirut | Lebanon | LB | 33.89332 | 35.50157
038VH9332355 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SARAH V | 9181675 | LR | Abu Dhabi | United Arab Emirates | AE | 24.45118 | 54.39696
038VH9332355 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SOPHIE VII | 9221827 | LR | Abu Dhabi | United Arab Emirates | AE | 24.45118 | 54.39696
038VH9332355 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC PRELUDE V | 9450325 | LR | Abu Dhabi | United Arab Emirates | AE | 24.45118 | 54.39696
038VH9332475 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARIANNA | 9226920 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9332475 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SAMANTHA VI | 9110377 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9332488 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK SERANGOON | 9315214 | SG | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9332488 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC FIAMMETTA | 9369758 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9332734 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARIANNA | 9226920 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9332734 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC FIAMMETTA | 9369758 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9332734A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK SERANGOON | 9315214 | SG | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9332734A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC FIAMMETTA | 9369758 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9333096 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | PORTO CHELI | 9221839 | LR | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9333096 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SAMANTHA VI | 9110377 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9335404 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK SERANGOON | 9315214 | SG | Beirut | Lebanon | LB | 33.89332 | 35.50157
038VH9335404 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC HANNAH | 9316347 | PA | Beirut | Lebanon | LB | 33.89332 | 35.50157
038VH9335965 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARIANNA | 9226920 | PA | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9335965 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC IRINA | 9929429 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9335966 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK SERANGOON | 9315214 | SG | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9335966 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC PALERMO | 9964223 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9335966 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MARIANNA | 9226920 | PA | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9335966 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC IRINA | 9929429 | LR | Ashdod | Israel | IL | 31.79213 | 34.64966
038VH9336790 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC SARAH V | 9181675 | LR | Abu Dhabi | United Arab Emirates | AE | 24.45118 | 54.39696
038VH9336790 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC DIYA F | 9306263 | LR | Abu Dhabi | United Arab Emirates | AE | 24.45118 | 54.39696
038VH9337708 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK SERANGOON | 9315214 | SG | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9337708 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC INDIA | 9231248 | PT | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9338854A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK SERANGOON | 9315214 | SG | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9338854A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC INDIA | 9231248 | PT | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9342349 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC TOMOKO | 9309461 | PA | Beirut | Lebanon | LB | 33.89332 | 35.50157
038VH9342349 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC HARMONY III | 9309411 | LR | Beirut | Lebanon | LB | 33.89332 | 35.50157
038VH9343041 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC TOMOKO | 9309461 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9343041 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC DYMPHNA | 9110391 | PA | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9343041 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC ADRIANA II | 9169055 | LR | Mersin | Turkey | TR | 36.81196 | 34.63886
038VH9343785 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC NAOMI | 9704984 | PT | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9343785 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC BEIJING | 9289099 | PT | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9343785 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MED URLA | 9160920 | TR | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9343786 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC JORDAN III | 8918980 | PA | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9343786 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC NAOMI | 9704984 | PT | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9343786 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC JORDAN III | 8918980 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9343786 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC NAOMI | 9704984 | PT | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9343786A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC MUMBAI VIII | 9294991 | CY | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9343786A | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC INES | 9305714 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9344226 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MAERSK PUELO | 9306172 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9344226 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC DYMPHNA | 9110391 | PA | Iskenderun | Turkey | TR | 36.58718 | 36.17347
038VH9344227 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC BEIJING | 9289099 | PT | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9344227 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC BEIJING | 9289099 | PT | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9344227 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC JORDAN III | 8918980 | PA | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
038VH9344227 | MSCU | Mediterranean Shipping Company (MSC) | IN_TRANSIT | MSC JORDAN III | 8918980 | PA | Abu Qir | Egypt | EG | 31.3114241 | 30.0603342
